JURSCODE,COUNTY,STATE,BG2010,ACRES,PAR_ACRES,ZONEAVAIL_ACRES,PCT_ZONEAVAIL_ACRES,RES_ACRES,COMM_ACRES,AG_ACRES,SUM_MAXHU,MAXHU_ACRE,HU2019,HUACRE_2019,HU_GAP
CALV,Calvert County,PA,240098610031,756.20025,624.029,372.551,0.597009113,611.177,0.361,7.454,624.029,1,952,1.525570126,-0.525570126
CALV,Calvert County,PA,240098610032,748.73366,626.705,400.745,0.639447587,600.136,6.443,9.548,626.705,1,582,0.928666598,0.071333402
CALV,Calvert County,PA,240098610033,1200.02139,1003.633,416.376,0.414868782,654.33,322.209,0,890.6821055,0.887457971,1032,1.028264316,-0.140806345
CALV,Calvert County,PA,240098610041,658.21025,604.481,191.16,0.316238228,452.723,136.636,1.686,604.481,1,597,0.987624094,0.012375906
CALV,Calvert County,PA,240098610042,715.66948,553.359,395.064,0.713937968,545.788,0,0,553.359,1,1041,1.881238039,-0.881238039
CALV,Calvert County,PA,240098610043,486.54392,434.607,245.401,0.564650362,432.634,0,0,434.607,1,985,2.266415405,-1.266415405
CARO,Caroline County,PA,240119550001,11261.64159,10976.602,10561.021,0.962139376,1748.311,59.493,9106.31,11601.12524,1.056895863,700,0.063772013,0.99312385
CARO,Caroline County,PA,240119550002,11730.23456,11500.964,10830.674,0.941718799,1544.01,462.633,8855.061,11896.03735,1.034351325,508,0.04417021,0.990181114
CARO,Caroline County,PA,240119551001,20853.8495,20281.194,19846.741,0.978578529,3756.637,232.849,15582.374,20974.38517,1.034179012,656,0.032345236,1.001833776
CARO,Caroline County,PA,240119551002,1654.06741,1540.938,1265.467,0.821231613,392.457,113.121,970.155,2138.265711,1.38763903,874,0.567186999,0.820452031
CARO,Caroline County,PA,240119551003,10013.85543,9838.315,9629.705,0.978796166,1998.045,30.3,7795.809,10358.07549,1.052830235,751,0.07633421,0.976496025
CARO,Caroline County,PA,240119552011,16257.28818,15811.813,15240.857,0.963890542,2437.373,1092.096,11851.519,16704.83415,1.056478099,783,0.049519938,1.006958161
CARO,Caroline County,PA,240119552012,1314.42837,1175.424,892.314,0.759142233,296.134,192.625,665.743,4777.542347,4.064526798,807,0.686560764,3.377966034
CARO,Caroline County,PA,240119552021,11636.68273,11285.265,10996.618,0.974422665,877.735,823.761,8803.487,11432.05838,1.013007526,462,0.040938339,0.972069188
CARO,Caroline County,PA,240119552022,12002.27321,11446.926,10273.781,0.897514407,1424.248,190.515,9540.73,12036.33681,1.051490751,423,0.036953152,1.014537598
CARO,Caroline County,PA,240119553011,14808.51969,14219.347,13413.636,0.94333699,1792.944,580.06,11363.667,16263.3592,1.143748669,776,0.054573533,1.089175136
CARO,Caroline County,PA,240119553012,12351.22982,12018.313,11664.227,0.970537795,1191.33,212.26,10558.108,13098.44171,1.089873571,787,0.0654834,1.024390171
CARO,Caroline County,PA,240119553021,1046.00863,990.24,728.186,0.735363144,421.29,345.253,176.43,2235.640921,2.257675837,550,0.555420908,1.702254929
CARO,Caroline County,PA,240119553022,237.41364,186.488,75.511,0.404910772,97.863,78.3,0,1370.882473,7.351049251,265,1.42100296,5.930046291
CARO,Caroline County,PA,240119553023,413.60166,347.739,184.942,0.53184141,197.896,80.371,15.637,2152.843938,6.190976387,558,1.604651765,4.586324623
CARO,Caroline County,PA,240119554001,16754.8372,16416.548,16101.979,0.980838298,961.501,100.67,14678.248,16487.34968,1.004312824,302,0.018396072,0.985916752
CARO,Caroline County,PA,240119554002,12063.41502,11795.048,11653.49,0.987998523,2047.426,85.309,9635.883,12640.24162,1.07165665,534,0.045273237,1.026383413
CARO,Caroline County,PA,240119555001,9171.05967,8967.188,8950.718,0.998163304,1224.065,33.465,7577.691,10856.26696,1.210665702,486,0.054197592,1.15646811
CARO,Caroline County,PA,240119555002,6679.88558,6408.185,6110.547,0.953553463,557.292,422.157,5365.427,7544.292588,1.177290073,489,0.076308658,1.100981415
CARO,Caroline County,PA,240119555003,12488.12215,11988.529,11652.055,0.971933671,1808.72,67.616,9187.87,13363.0523,1.114653207,841,0.070150391,1.044502816
CARO,Caroline County,PA,240119556001,9143.86889,8940.303,8448.311,0.944969203,767.63,123.262,7798.501,9148.304329,1.023265579,303,0.033891469,0.989374111
CARO,Caroline County,PA,240119556002,1091.69657,943.507,591.496,0.626912148,389.904,197.199,291.435,4944.892628,5.240970791,880,0.932690483,4.308280308
CARO,Caroline County,PA,240119556003,1033.51061,901.199,635.007,0.704624617,297.035,71.149,354.16,3400.380619,3.773173982,396,0.439414602,3.33375938
CARO,Caroline County,PA,240119556004,10709.81203,10538.828,9859.697,0.935559153,973.337,42.017,5927.941,12766.07143,1.211336918,457,0.043363456,1.167973463
CARR,Carroll County,PA,240135010011,1379.45457,1239.018,861.933,0.695658174,466.439,87.682,668.427,2556.991444,2.063724211,479,0.386596482,1.677127729
CARR,Carroll County,PA,240135010012,323.02112,276.492,0,0,179.402,73.022,20.582,0,0,967,3.497388713,-3.497388713
CARR,Carroll County,PA,240135010013,3442.01452,3212.145,3209.874,0.999292996,408.482,43.816,2754.538,6424.29,2,166,0.051678863,1.948321137
CARR,Carroll County,PA,240135010021,4334.01642,4048.284,3361.604,0.830377513,617.713,351.475,3077.9,8155.182304,2.014478802,1329,0.328287245,1.686191558
CARR,Carroll County,PA,240135010022,7831.84056,7693.534,7291.359,0.947725584,834.954,201.851,6655.604,12210.92132,1.587166745,320,0.041593369,1.545573376
CARR,Carroll County,PA,240135010023,7661.56601,7592.08,7403.181,0.97511894,687.803,171.443,6584.106,14266.80645,1.879169668,752,0.09905059,1.780119078
CARR,Carroll County,PA,240135020001,10023.79152,9460.723,9359.838,0.989336439,1486.462,139.396,7831.009,18714.27944,1.97810246,692,0.073144515,1.904957944
CARR,Carroll County,PA,240135020002,10880.45918,10598.762,10584.417,0.99864654,2069.465,141.507,8379.88,21197.524,2,878,0.082839864,1.917160136
CARR,Carroll County,PA,240135030001,6302.77925,6105.043,6097.914,0.998832277,949.898,32.373,5122.772,12210.086,2,320,0.052415683,1.947584317
CARR,Carroll County,PA,240135030002,5835.981,5694.286,5679.924,0.997477823,1662.761,42.335,3977.1,11060.79076,1.942436816,602,0.105720015,1.836716801
CARR,Carroll County,PA,240135030003,4981.30132,4950.267,4898.279,0.98949794,1403.047,57.947,3483.977,9880.816314,1.996016844,486,0.098176523,1.897840321
CARR,Carroll County,PA,240135030004,8224.27032,8071.338,8071.058,0.999965309,1733.755,1471.956,4781.719,10257.43178,1.270846516,651,0.080655772,1.190190744
CARR,Carroll County,PA,240135041001,4000.53149,3802.789,3761.558,0.989157695,1724.261,51.126,1994.339,4672.643675,1.228741241,641,0.168560496,1.060180745
CARR,Carroll County,PA,240135041002,2680.06726,2401.291,2044.616,0.851465316,1449.815,405.221,352.636,1855.025346,0.77251168,884,0.368135307,0.404376373
CARR,Carroll County,PA,240135041003,2556.72858,2498.595,2310.557,0.924742505,791.42,369.231,1306.765,3870.919653,1.549238533,382,0.152885922,1.396352612
CARR,Carroll County,PA,240135042011,2038.31971,1828.68,1811.063,0.990366275,1003.768,154.521,646.814,2501.360277,1.367850185,751,0.410678741,0.957171444
CARR,Carroll County,PA,240135042012,2604.69335,2552.607,2547.775,0.998107033,836.762,21.386,1691.609,4325.59353,1.694578731,453,0.177465626,1.517113105
CARR,Carroll County,PA,240135042013,1695.24174,1617.891,1608.052,0.993918626,1155.156,197.246,254.043,1295.71011,0.800863661,675,0.417209812,0.383653849
CARR,Carroll County,PA,240135042014,2783.93664,1951.994,1888.221,0.967329305,1362.873,115.597,453.28,1630.064211,0.835076446,500,0.256148328,0.578928117
CARR,Carroll County,PA,240135042021,1525.04919,1495.383,1494.992,0.999738529,730.55,14.416,748.792,2321.211248,1.552251997,416,0.278189601,1.274062396
CARR,Carroll County,PA,240135042022,4040.46908,3216.084,3207.859,0.997442542,1263.808,139.409,1803.464,5135.111755,1.596697025,740,0.230093493,1.366603532
CARR,Carroll County,PA,240135042023,4185.68725,3781.201,3777.832,0.999109013,1460.213,510.829,1688.768,5414.570713,1.431971142,768,0.20311007,1.228861072
CARR,Carroll County,PA,240135042024,1281.66841,1242.221,1242.221,1,596.266,58.65,566.756,2138.643709,1.721629009,360,0.289803505,1.431825504
CARR,Carroll County,PA,240135051011,1602.36003,1033.414,1029.402,0.996117722,830.265,83.13,110.902,1288.636697,1.246970427,784,0.758650454,0.488319974
CARR,Carroll County,PA,240135051012,629.34312,633.13,601.346,0.94979862,441.808,114.014,71.236,950.2547608,1.500884117,626,0.98873849,0.512145627
CARR,Carroll County,PA,240135051021,1729.8554,1463.449,1098.901,0.75089805,870.831,99.005,318.277,1704.785834,1.164909631,627,0.428439939,0.736469692
CARR,Carroll County,PA,240135051022,731.7882,571.251,533.017,0.933069701,470.602,77.11,10.636,1109.005661,1.941363185,735,1.286649826,0.654713359
CARR,Carroll County,PA,240135051023,2689.9008,1443.58,1439.852,0.997417531,953.1,153.22,335.498,1823.632608,1.263270901,595,0.412169745,0.851101157
CARR,Carroll County,PA,240135052031,502.87522,311.464,252.736,0.811445303,218.739,91.454,0,1020.704627,3.277119112,698,2.241029461,1.036089652
CARR,Carroll County,PA,240135052032,1099.99889,1303.816,1061.668,0.814277475,43.113,1234.17,24.546,2603.556866,1.996874456,104,0.079765857,1.9171086
CARR,Carroll County,PA,240135052033,144.63668,114.185,75.788,0.663729912,78.228,35.957,0,456.74,4,378,3.310417305,0.689582695
CARR,Carroll County,PA,240135052051,374.74892,271.754,269.224,0.990690109,254.98,10.496,0,800.4505833,2.945496969,860,3.164626832,-0.219129863
CARR,Carroll County,PA,240135052052,273.61703,154.115,153.957,0.998974792,150.529,2.985,0,490.9715662,3.185748086,481,3.121045972,0.064702113
CARR,Carroll County,PA,240135052061,4593.98757,3407.458,3386.497,0.993848494,1124.958,1665.098,444.491,1922.393285,0.564172261,527,0.154660747,0.409511514
CARR,Carroll County,PA,240135052062,600.27103,488.132,478.571,0.980413085,435.951,36.384,14.595,825.3428156,1.690818909,760,1.556955905,0.133863003
CARR,Carroll County,PA,240135052071,586.20353,430.275,414.002,0.962180001,341.288,70.187,15.13,498.4471091,1.158438462,439,1.020277729,0.138160732
CARR,Carroll County,PA,240135052072,430.45714,368.921,335.419,0.90918923,280.514,66.551,13.912,1152.145652,3.123014552,991,2.686211953,0.436802599
CARR,Carroll County,PA,240135052081,493.48155,428.512,241.914,0.564544283,354.285,58.396,9.322,905.6248499,2.11341771,448,1.045478306,1.067939404
CARR,Carroll County,PA,240135052082,403.22174,297.73,9.931,0.033355725,194.276,99.621,0,1049.976579,3.526606585,830,2.787760723,0.738845863
CARR,Carroll County,PA,240135052083,479.01852,430.855,319.602,0.741785519,141.241,98.488,185.771,516.220929,1.198131457,643,1.492381428,-0.29424997
CARR,Carroll County,PA,240135061011,6165.15172,5891.669,5891.669,1,1144.938,61.03,4681.239,10963.1843,1.860794335,380,0.064497853,1.796296482
CARR,Carroll County,PA,240135061012,3675.13119,3575.349,3434.702,0.960662022,912.255,108.12,2553.267,6576.734139,1.83946634,476,0.133133856,1.706332484
CARR,Carroll County,PA,240135061013,1573.75512,1463.052,1198.924,0.819467797,681.134,72.711,708.235,2501.990935,1.710117573,767,0.524246575,1.185870998
CARR,Carroll County,PA,240135061021,5156.15644,4992.523,4987.831,0.999060195,1637.849,39.241,3312.5,9150.683812,1.832877648,642,0.128592297,1.704285351
CARR,Carroll County,PA,240135061022,1709.51687,1612.259,1042.183,0.64641165,774.063,150.877,634.382,2651.968336,1.644877365,845,0.52410934,1.120768025
CARR,Carroll County,PA,240135062001,5381.26127,5158.992,4841.343,0.938428088,1823.155,255.335,3065.35,10012.19459,1.940726908,765,0.148284781,1.792442127
CARR,Carroll County,PA,240135062002,2410.10719,2417.6,2395.341,0.990792935,907.772,75.436,1430.175,4123.388606,1.705571065,272,0.112508273,1.593062792
CARR,Carroll County,PA,240135062003,2440.00208,2309.121,2070.466,0.896646819,600.119,397.432,1303.999,3749.666855,1.623850311,609,0.263736721,1.360113591
CARR,Carroll County,PA,240135062004,5001.96166,4685.569,4654.508,0.993370923,1268.985,397.694,2978.391,8707.052325,1.858270004,437,0.093265087,1.765004917
CARR,Carroll County,PA,240135075001,3784.57046,3766.245,3697.949,0.981866289,1037.164,157.995,2417.203,7454.399617,1.979265719,479,0.127182379,1.852083339
CARR,Carroll County,PA,240135075002,2341.76492,2129.938,1257.678,0.590476343,833.869,421.606,597.788,4112.669913,1.930887149,634,0.297661246,1.633225903
CARR,Carroll County,PA,240135075003,216.48173,172.706,2.997,0.01735319,13.384,145.358,0,95.48388612,0.552869536,97,0.561648119,-0.008778583
CARR,Carroll County,PA,240135076011,4361.47028,4057.371,3842.056,0.946932386,786.501,182.197,2973.311,6871.508385,1.69358641,421,0.103761771,1.589824639
CARR,Carroll County,PA,240135076012,1441.67357,1317.364,968.027,0.734821204,630.843,260.839,261.202,2034.736797,1.544551693,948,0.719618875,0.824932818
CARR,Carroll County,PA,240135076013,255.39482,203.33,8.636,0.042472827,56.106,139.446,0,1771.41096,8.712,581,2.857423892,5.854576108
CARR,Carroll County,PA,240135076021,1579.05093,1424.394,1399.292,0.982377067,779.813,85.383,542.259,1393.42726,0.978259709,432,0.303286871,0.674972838
CARR,Carroll County,PA,240135076022,1692.55233,1555.162,1065.169,0.684924786,529.66,584.954,438.474,2017.937339,1.297573718,1022,0.657166263,0.640407455
CARR,Carroll County,PA,240135076023,356.80363,284.767,25.317,0.088904262,65.459,215.623,0,1878.005622,6.594885018,451,1.583750926,5.011134092
CARR,Carroll County,PA,240135077021,1117.51885,1030.459,898.265,0.871713479,498.834,36.642,310.874,1327.995791,1.288741998,1284,1.246046665,0.042695334
CARR,Carroll County,PA,240135077022,2310.43419,2201.271,1914.486,0.869718449,775.815,62.551,876.548,3026.890586,1.375064945,488,0.221690105,1.153374839
CARR,Carroll County,PA,240135077031,666.07016,600.414,20.258,0.033740053,350.672,56.392,12.087,860.162142,1.432615066,860,1.432345015,0.00027005
CARR,Carroll County,PA,240135077032,1192.24195,1290.269,1185.571,0.91885568,320.395,64.218,904.169,2558.554785,1.982962301,450,0.348764482,1.634197818
CARR,Carroll County,PA,240135077041,832.23799,760.52,565.285,0.743287488,428.898,51.17,275.308,1507.27122,1.981895571,716,0.941461106,1.040434466
CARR,Carroll County,PA,240135077042,199.81575,155.552,0,0,123.247,29.939,0,0,0,490,3.150072002,-3.150072002
CARR,Carroll County,PA,240135077043,426.80766,347.829,0,0,233.801,61.945,18.45,0,0,990,2.846226163,-2.846226163
CARR,Carroll County,PA,240135078011,697.00153,601.466,436.675,0.726017763,308.748,178.877,12.348,1293.073012,2.149868841,1247,2.073267649,0.076601191
CARR,Carroll County,PA,240135078012,191.10408,156.58,76.8,0.490484098,64.436,87.055,0,341.03124,2.178,819,5.230553072,-3.052553072
CARR,Carroll County,PA,240135078013,668.27131,607.812,607.363,0.999261285,280.841,92.402,230.826,947.7587829,1.559295938,498,0.819332294,0.739963645
CARR,Carroll County,PA,240135078021,290.81898,241.651,201.597,0.834248565,199.546,26.648,13.407,959.906272,3.972283467,679,2.809837327,1.162446139
CARR,Carroll County,PA,240135078022,574.74424,510.648,333.869,0.653814369,424.03,35.123,49.781,934.5217753,1.830070372,217,0.424950259,1.405120113
CARR,Carroll County,PA,240135078023,3411.8696,3393.606,3387.061,0.998071373,728.881,21.427,2471.832,6173.060263,1.8190268,548,0.161480148,1.657546652
CARR,Carroll County,PA,240135078024,1040.04746,880.469,855.816,0.97200015,324.975,265.26,287.147,1184.586764,1.345404283,354,0.402058448,0.943345835
CARR,Carroll County,PA,240135081011,3500.03012,3418.047,3128.994,0.915433287,1256.89,44.688,1964.846,6051.299842,1.770396908,669,0.195725805,1.574671104
CARR,Carroll County,PA,240135081012,449.48771,346.57,115.055,0.331981995,244.257,65.384,31.606,883.8202145,2.550192499,433,1.249386848,1.300805651
CARR,Carroll County,PA,240135081013,1221.43652,1162.203,1108.953,0.954181843,699.012,34.38,325.349,1856.284726,1.597212127,740,0.636721812,0.960490315
CARR,Carroll County,PA,240135081021,294.701,254.771,118.993,0.467058653,125.47,70.148,58.674,568.507318,2.231444387,798,3.132224625,-0.900780238
CARR,Carroll County,PA,240135081022,315.80305,303.309,73.714,0.243032683,67.141,86.52,108.756,354.5678671,1.168998833,395,1.302302273,-0.133303439
CARR,Carroll County,PA,240135082001,1837.63293,1736.136,1221.517,0.703583705,272.484,551.163,855.399,2974.30111,1.713172879,251,0.144573927,1.568598952
CARR,Carroll County,PA,240135082002,2028.92859,1903.509,1750.55,0.919643669,486.145,123.246,1285.313,3325.533236,1.747054117,677,0.355658944,1.391395174
CARR,Carroll County,PA,240135082003,4472.47063,4388.222,3752.974,0.855237953,1033.229,264.124,2754.339,7944.35835,1.810382052,497,0.113257716,1.697124336
CARR,Carroll County,PA,240135082004,3688.71631,3599.228,3599.228,1,1389.608,19.419,2186.958,5254.421375,1.459874555,639,0.177538072,1.282336483
CARR,Carroll County,PA,240135082005,2172.53253,2113.305,1974.123,0.934140126,541.315,74.557,1494.119,4070.918381,1.926327899,511,0.241801349,1.68452655
CARR,Carroll County,PA,240135090011,3723.34052,3525.078,3514.868,0.99710361,1563.75,41.412,1899.624,6624.325018,1.879199558,593,0.168223228,1.71097633
CARR,Carroll County,PA,240135090012,7114.01409,6724.64,6688.081,0.994563426,2343.52,220.559,4149.661,11125.19279,1.654392322,1024,0.15227581,1.502116513
CARR,Carroll County,PA,240135090021,2542.0558,2514.887,2497.227,0.992977816,1240.59,193.808,1045.329,2806.611272,1.115998958,497,0.197623193,0.918375765
CARR,Carroll County,PA,240135090022,3769.67858,3707.108,3696.91,0.997249069,887.345,94.076,2705.501,5875.028733,1.584801072,564,0.152140159,1.432660913
CARR,Carroll County,PA,240135100001,14019.13232,13640.123,13559.556,0.994093382,1096.841,370.314,12160.451,25479.00772,1.867945599,558,0.040908722,1.827036877
CARR,Carroll County,PA,240135110001,4027.57282,3822.005,3411.377,0.89256215,436.358,178.719,3149.72,7324.310817,1.916353018,512,0.133961102,1.782391917
CARR,Carroll County,PA,240135110002,7317.79348,7136.584,7067.742,0.990353648,1136.404,124.327,5702.51,13916.38946,1.950007099,588,0.08239236,1.867614739
CARR,Carroll County,PA,240135110003,4267.43841,4186.545,4106.765,0.980943714,554.847,100.536,3026.854,8348.752365,1.994186702,338,0.08073483,1.913451871
CARR,Carroll County,PA,240135120001,1956.30779,1865.195,912.031,0.488973539,245.578,348.863,1215.051,3494.060586,1.873295063,398,0.213382515,1.659912548
CARR,Carroll County,PA,240135120002,2662.22978,2467.297,2049.427,0.830636522,295.842,309.716,1803.895,5430.565871,2.201018309,242,0.098083044,2.102935265
CARR,Carroll County,PA,240135130011,1143.11354,996.333,576.408,0.578529468,732.54,148.755,105.193,1682.903984,1.689097906,865,0.868183629,0.820914277
CARR,Carroll County,PA,240135130012,1128.12112,923.154,923.154,1,713.376,7.536,201.539,1481.76537,1.605111791,169,0.183068047,1.422043744
CARR,Carroll County,PA,240135130013,432.85019,342.509,0,0,225.958,113.105,0,0,0,670,1.956152977,-1.956152977
CARR,Carroll County,PA,240135130021,3465.01843,3447.108,3440.082,0.99796177,1491.322,641.564,927.952,1523.472289,0.441956646,512,0.148530304,0.293426342
CARR,Carroll County,PA,240135130022,1290.25558,1080.248,596.225,0.551933445,534.271,309.97,153.115,560.7160245,0.519062312,513,0.474890951,0.044171361
CARR,Carroll County,PA,240135130023,2923.28837,2798.572,2540.945,0.907943408,1257.271,259.638,1275.225,2898.709266,1.035781558,741,0.264777894,0.771003664
CARR,Carroll County,PA,240135141001,3281.95482,3146.495,3129.927,0.994734459,1137.413,912.765,969.242,3019.981035,0.959792097,552,0.1754333,0.784358798
CARR,Carroll County,PA,240135141002,2613.54742,2508.336,2505.958,0.999051961,545.082,325.536,1636.184,4398.000105,1.75335366,234,0.093288937,1.660064722
CARR,Carroll County,PA,240135141003,1950.61518,1729.442,1281.203,0.740818715,767.482,344.648,451.665,2477.232393,1.432388246,550,0.318021651,1.114366595
CARR,Carroll County,PA,240135142011,2558.6769,2410.18,2409.249,0.999613722,899.562,212.811,1287.074,3855.600446,1.599714729,558,0.231517978,1.368196751
CARR,Carroll County,PA,240135142012,4756.22136,4575.69,4523.223,0.988533533,1684.432,220.257,2561.535,6029.289855,1.317678832,816,0.178333759,1.139345073
CARR,Carroll County,PA,240135142013,4247.18689,4133.624,3719.368,0.899783822,1226.448,611.117,2023.028,6994.454233,1.692087677,552,0.133538996,1.558548681
CARR,Carroll County,PA,240135142021,3126.89717,2556.558,2513.271,0.98306825,1491.884,100.373,937.533,2207.307357,0.863390291,738,0.288669375,0.574720916
CARR,Carroll County,PA,240135142022,1841.69042,1713.839,1713.827,0.999992998,562.776,371.386,773.54,2370.638578,1.383232951,534,0.311581193,1.071651758
CECI,Cecil County,PA,240150301001,9908.22603,9641.819,9346.289,0.969349145,1438.193,245.841,7760.78,10574.97606,1.096782263,865,0.089713362,1.007068901
CECI,Cecil County,PA,240150301002,18514.51616,18037.464,15976.423,0.885735545,1448.103,144.28,16194.439,18969.62395,1.051679102,709,0.039307078,1.012372025
CECI,Cecil County,PA,240150301003,15494.19755,14255.069,12865.369,0.902511871,1955.32,649.108,10558.043,14906.1585,1.045674244,1573,0.110346712,0.935327531
CECI,Cecil County,PA,240150302001,4091.79749,3599.926,3243.519,0.90099602,898.205,43.365,2486.031,3599.926,1,718,0.199448544,0.800551456
CECI,Cecil County,PA,240150302002,2388.17624,2045.748,1697.234,0.829639819,449.069,41.244,1539.124,7330.74144,3.583403938,572,0.279604331,3.303799608
CECI,Cecil County,PA,240150302003,13159.90124,12172.658,12013.774,0.986947469,1198.764,91.473,10422.557,12691.56363,1.042628786,581,0.047729921,0.994898865
CECI,Cecil County,PA,240150302004,3504.48508,3149.03,3094.365,0.982640686,510.724,158.283,2421.776,3508.540007,1.114165317,279,0.088598711,1.025566605
CECI,Cecil County,PA,240150302005,4264.37513,3735.318,3563.728,0.954062813,652.168,65.178,3012.893,3739.631133,1.00115469,469,0.125558252,0.875596437
CECI,Cecil County,PA,240150304001,417.99086,345.908,173.219,0.5007661,99.829,174.915,41.212,1540.529602,4.453581882,414,1.196850029,3.256731852
CECI,Cecil County,PA,240150304002,173.82012,134.383,114.96,0.855465349,78.398,49.457,0,1706.540658,12.69908142,679,5.052722443,7.646358977
CECI,Cecil County,PA,240150304003,288.83371,182.232,72.809,0.399540147,64.271,57.695,0,3586.91714,19.6832452,466,2.557179859,17.12606534
CECI,Cecil County,PA,240150304004,309.42604,205.819,62.31,0.302741729,48.634,132.929,0,3888.659163,18.8935869,459,2.23011481,16.66347209
CECI,Cecil County,PA,240150305011,4204.84137,4028.939,3651.52,0.90632298,1833.481,218.377,1935.835,4028.939,1,659,0.163566636,0.836433364
CECI,Cecil County,PA,240150305012,3051.26852,2973.965,2446.651,0.822689911,1592.068,183.259,1106.887,7315.542493,2.459861664,923,0.310360075,2.149501589
CECI,Cecil County,PA,240150305031,3572.32278,3347.536,2395.622,0.715637412,1376.537,260.411,1247.94,12973.37556,3.875499937,647,0.193276488,3.682223449
CECI,Cecil County,PA,240150305032,2722.98736,2298.885,1492.765,0.649343051,683.285,496.172,674.843,11585.00424,5.039401379,643,0.279700811,4.759700568
CECI,Cecil County,PA,240150305033,2040.48439,1672.814,764.183,0.456824847,365.601,761.484,296.861,10548.07642,6.305588321,995,0.594806117,5.710782204
CECI,Cecil County,PA,240150305034,2053.90319,1837.783,1362.672,0.741476007,1010.105,246.584,235.585,2970.99836,1.616620874,211,0.114812249,1.501808625
CECI,Cecil County,PA,240150305051,2882.26206,2743.125,2350.312,0.856800911,1083.603,170.718,1270.506,11535.25874,4.205152422,943,0.343768512,3.86138391
CECI,Cecil County,PA,240150305052,1495.31029,1389.347,561.748,0.404325197,864.478,381.282,88.127,12206.02335,8.785439022,571,0.410984441,8.374454582
CECI,Cecil County,PA,240150305061,493.58317,429.369,236.336,0.550426323,292.641,0.171,16.773,4364.153563,10.16410957,620,1.443979421,8.720130152
CECI,Cecil County,PA,240150305062,1523.24045,1370.464,1057.812,0.771864128,832.575,384.785,9.023,11462.78637,8.364164521,1509,1.101086931,7.26307759
CECI,Cecil County,PA,240150305063,658.02701,566.762,273.42,0.482424721,282.186,276.46,0,2803.181802,4.94595933,1057,1.864980362,3.080978968
CECI,Cecil County,PA,240150306011,4303.73509,4132.622,4022.365,0.973320328,1364.512,19.297,2741.521,4132.622,1,511,0.123650312,0.876349688
CECI,Cecil County,PA,240150306012,6942.08134,2584.032,2182.93,0.84477669,988.536,226.043,1238.699,2913.850523,1.127637167,635,0.245739991,0.881897176
CECI,Cecil County,PA,240150306013,1730.33337,1273.437,1039.583,0.816359977,394.558,49.461,554.421,2376.733371,1.866392582,275,0.215951005,1.650441577
CECI,Cecil County,PA,240150306021,2389.19983,1587.12,1373.354,0.865312012,1148.693,36.426,397.432,2782.260003,1.753024348,601,0.37867332,1.374351027
CECI,Cecil County,PA,240150306022,2020.57419,1929.721,1382.347,0.716345524,808.205,121.904,825.809,5740.407199,2.974734274,1340,0.6944009,2.280333374
CECI,Cecil County,PA,240150307001,5878.73503,5458.757,5265.987,0.9646861,967.028,134.759,4268.686,5652.022975,1.035404759,495,0.090679984,0.944724774
CECI,Cecil County,PA,240150307002,5420.78643,5077.107,4757.738,0.937096264,1326.867,104.651,3516.748,5077.107,1,690,0.135904167,0.864095833
CECI,Cecil County,PA,240150307003,3819.16173,3671.693,3419.001,0.931178342,1089.416,209.463,2200.686,3928.628744,1.069977458,577,0.157148215,0.912829244
CECI,Cecil County,PA,240150309031,648.90531,503.927,272.358,0.54047114,204.646,235.48,3.375,4434.503943,8.799893522,668,1.325588825,7.474304697
CECI,Cecil County,PA,240150309032,6374.98808,3353.441,2303.218,0.686822282,1234.673,1205.453,268.746,17419.91067,5.19463759,1566,0.466983018,4.727654571
CECI,Cecil County,PA,240150309041,1416.91194,1309.203,1165.947,0.890577703,668.758,280.042,355.449,1753.800927,1.339594338,450,0.343720569,0.995873769
CECI,Cecil County,PA,240150309042,5113.75654,3232.067,2604.43,0.805809409,821.461,1570.226,556.249,3232.067,1,432,0.133660596,0.866339404
CECI,Cecil County,PA,240150309043,2656.14144,2392.041,1970.342,0.823707453,2035.447,38.011,303.371,3748.979553,1.567272281,905,0.378337997,1.188934284
CECI,Cecil County,PA,240150309044,1626.43699,1440.419,1287.24,0.893656637,1089.669,17.766,332.016,2394.717289,1.662514372,488,0.33879031,1.323724062
CECI,Cecil County,PA,240150309045,6523.93878,6205.968,5581.545,0.899383464,3513.578,504.188,2071.567,9901.50848,1.595481717,748,0.120529142,1.474952575
CECI,Cecil County,PA,240150309051,3820.66951,2368.402,2193.196,0.926023538,824.995,90.653,1373.74,3123.064081,1.318637664,365,0.154112351,1.164525313
CECI,Cecil County,PA,240150309052,4358.93294,3870.23,3596.052,0.929157182,1228.557,529.241,2027.418,6072.41653,1.56900663,660,0.170532501,1.398474129
CECI,Cecil County,PA,240150309061,5477.04517,4250.438,2829.817,0.665770681,1761.363,507.347,1464.141,11891.08141,2.797613189,2013,0.47359825,2.324014939
CECI,Cecil County,PA,240150309062,1495.35044,1309.773,679.539,0.518821964,299.759,247.522,627.731,4387.597324,3.349891412,635,0.484816835,2.865074577
CECI,Cecil County,PA,240150309063,4989.36384,4653.816,2114.764,0.454415043,1404.988,351.514,148.381,19058.88455,4.095324041,1331,0.286001853,3.809322188
CECI,Cecil County,PA,240150309064,1375.82547,1212.963,718.581,0.592417906,277.912,74.308,631.718,3337.009198,2.751122003,487,0.401496171,2.349625832
CECI,Cecil County,PA,240150312011,3096.8798,2616.386,2297.578,0.878149478,1490.198,64.161,931.283,2616.386,1,592,0.226266308,0.773733692
